inf_a_log_diff,inf_b_log_diff,avg_temp,humidity,season_sin,season_cos
-0.5877866649021195,-0.7691330875378677,12.719890350182183,42.990979219642405,0.2393156642875577,0.970941817426052
-0.39979937057248627,0.6109090823229733,-1.101474009868858,54.83285589285177,0.3546048870425356,0.9350162426854148
-0.4995895504990653,0.25131442828090655,7.539856007004954,86.35728057179705,0.4647231720437685,0.8854560256532099
-0.26740488001262985,0.6121781180262782,2.9817424640122816,65.1650775589939,0.5680647467311558,0.8229838658936564
-0.23784969870390515,-0.1993329026204913,26.928990335708637,89.55049762140763,0.6631226582407952,0.7485107481711011
-1.5910887737659039,0.36545977349446535,10.531844763228914,41.351766798908166,0.7485107481711011,0.6631226582407953
0.46430560813109745,0.4189788272748869,17.06413929299987,56.57727719365304,0.8229838658936564,0.5680647467311558
-0.2231435513142097,0.03947881097378758,27.445079882845345,41.70219311334595,0.8854560256532098,0.4647231720437686
-0.38776553100876354,-0.19923803046065558,16.86437609781344,45.617634239256255,0.9350162426854148,0.3546048870425355
0.10008345855698275,0.053652713492319926,8.385671562422718,59.97700676497633,0.970941817426052,0.239315664287558
-1.252762968495368,-0.15290767158766094,-4.049443478048337,71.34947142608002,0.992708874098054,0.120536680255323
-0.4054651081081644,-0.8131064956389245,13.813305398782898,80.91903362458922,1.0,-1.6081226496766366e-16
-0.5535612790267166,0.22314355131420993,-0.6457221779723454,59.85806184928621,0.9350162426854148,0.3546048870425355
-0.4841882642376918,0.18232155679395445,28.562272090937988,78.71266278763099,0.970941817426052,0.239315664287558
-0.6988778552689308,-0.18232155679395445,16.779684325626004,82.81501345495963,0.992708874098054,0.120536680255323
-0.2915208487589469,-0.22314355131420993,14.73026102248213,60.48063013450022,1.0,-1.6081226496766366e-16
-1.4017985476558557,-0.2876820724517808,13.955741001878716,46.807590637064074,0.992708874098054,-0.1205366802553228
0.11778303565638337,-1.0986122886681098,21.02667631532144,75.5509077405955,0.970941817426052,-0.2393156642875575
-1.7917594692280547,0.0,16.55450801170899,67.06674602995412,-0.992708874098054,0.1205366802553232
0.6931471805599452,0.0,15.990290377104325,44.362857781727,-0.970941817426052,0.2393156642875573
-0.4054651081081644,0.0,26.830756458120693,50.88702233718242,-0.9350162426854148,0.3546048870425355
-0.6931471805599453,1.791759469228055,6.200860214461216,47.08013429045232,-0.8854560256532101,0.464723172043768
2.251291798606495,-1.791759469228055,26.80602886019072,67.61666655426642,-0.822983865893657,0.5680647467311548
-0.5465437063680696,1.6094379124341005,26.74415303769504,41.49611843434446,-0.7485107481711011,0.6631226582407953
-0.7884573603642702,0.0,-3.617018894293896,42.47647862108091,-0.6631226582407956,0.7485107481711007
0.6931471805599454,0.5877866649021191,2.947526978817182,48.21169056228637,-0.5680647467311559,0.8229838658936564
0.5877866649021186,0.2876820724517808,-4.1118378089320835,59.492758545668174,-0.4647231720437684,0.88545602565321
0.3677247801253176,0.5108256237659905,-0.2999074678630326,78.30239692434118,-0.3546048870425359,0.9350162426854148
0.109199291964992,-0.2876820724517808,15.74484407003883,71.59997843138365,-0.2393156642875578,0.970941817426052
0.6757554378480761,0.5500463369192721,29.374492658775505,82.63282987089285,-0.1205366802553236,0.992708874098054
0.8244831826210319,0.17589066646366414,28.7983334447007,67.6983999128198,6.432490598706546e-16,1.0
0.6854251344660351,0.8835009090511639,-4.299519037935543,66.07824727821365,0.1205366802553231,0.992708874098054
0.5847674691646167,0.35534072092559565,5.54889723307013,43.11389597837145,0.120536680255323,0.992708874098054
0.42047074872603485,0.36412376795172374,6.61922829959982,54.9069267584536,0.2393156642875577,0.970941817426052
0.22058709487290784,0.5614693565847455,22.57066869407093,67.12588865836386,0.3546048870425356,0.9350162426854148
0.2661202194441943,0.1761295865460335,-4.1006980844909275,77.99402707843561,0.4647231720437685,0.8854560256532099
0.11594078953492826,0.045531384807953046,8.921434828600702,79.2840429730195,0.5680647467311558,0.8229838658936564
